word,type,lang,count
Bullshit,PERSON,en,1
non muslim kafir,NORP,en,1
Pakistanis,PERSON,en,70
@OfficialDGISPR,PERSON,en,260
six day,DATE,en,3
India Gandhi National Centre,ORG,en,1
Kashmiris,LOC,en,391
Urooj,GPE,en,3
"@singhrinky660 
@MonaSharmapr",PERSON,en,1
RT @satyarthbhatt1:,ORG,en,1
Defence Research and Development Organisation,ORG,en,3
DRDO,MONEY,en,8
BrahMos,ORG,en,5
Follow,PRODUCT,en,4
Randeep Hooda,ORG,en,1
@ababa810,GPE,en,4
@ShauryaDJoshi,PERSON,en,9
RT @Tiny_Dhillon:,ORG,en,111
https://t.co/YC6Jr6L344,WORK_OF_ART,en,3
ho raha,PERSON,en,2
hai,GPE,en,127
@Abhishe83197289 @aadil_khan01 @singhrinky660 @liberal_slayerr,PERSON,en,1
90 percent,PERCENT,en,4
RT @IndiaHistorypic,ORG,en,3
East Pakistan,GPE,en,163
Bangaon,PERSON,en,1
24,CARDINAL,en,199
Pargans District,LOC,en,1
West Benga,GPE,en,1
@SpeakerShinjini,NORP,en,1
@NitishKumar Listen,PERSON,en,1
mar deti,PERSON,en,1
#CAB,MONEY,en,2
#IndiaSupportsCAB #,MONEY,en,2
Bravery,GPE,en,2
@satyarthbhatt1,GPE,en,5
Deepak,ORG,en,1
"😆
@MonaSharmapr",PERSON,en,1
jo bhi tumhara,PERSON,en,1
hai muje,ORG,en,1
mai smjhao,PERSON,en,1
🤪😄😄,PERSON,en,1
@NaelaQuadri,CARDINAL,en,34
@sudhirchaudhary Army,ORG,en,1
RT @KashmiriPandit7: Har Har Mahadev,ORG,en,1
Kedarnath,PERSON,en,3
Guptkashi,PERSON,en,1
Mesmerizing Weather,PERSON,en,1
accidents!!,GPE,en,1
Kashmiris,GPE,en,862
Islam,ORG,en,452
@GoofyOlives,CARDINAL,en,1
Hafeez Junaid,PERSON,en,1
2 days,DATE,en,14
Islamabad,GPE,en,1156
Mughal Emperor Jehangir,ORG,en,2
the 17th century,DATE,en,3
@_sifa_k @ArchenBaloch,ORG,en,2
@MajorPoonia @kakar_harsha @anita_chauhan80 Nothing,ORG,en,1
@AreeshaAshi,ORG,en,8
VK Krishna Menon,PERSON,en,1
8-hour,TIME,en,1
the UN Security Council,ORG,en,5
1957,DATE,en,2
@PMOIndia,ORG,en,74
this daily,DATE,en,1
50,CARDINAL,en,287
▪️On,ORG,en,1
morning,TIME,en,465
MiG27,PERSON,en,2
40 glorious years,DATE,en,2
Kargil,GPE,en,238
#ShoaibAkhtar,MONEY,en,1
JummahMubarak,PERSON,en,181
@LionRoa19582757,ORG,en,2
Bajwa,PERSON,en,116
🤣😂,PERSON,en,9
BestOf2019_Pakistan,GPE,en,4
Dikhayenge,ORG,en,1
CAA,ORG,en,5
Railways,ORG,en,6
#mondaythoughts #,MONEY,en,25
@jaspreet_saini,PERSON,en,2
@GoyalKalin https://t.co/I7WU4B4bxT,WORK_OF_ART,en,1
RT @A2D2,ORG,en,1
@frankenstrike_x,PERSON,en,2
@Pavan_Mandre,PERSON,en,2
@BhataktaTweet ya,PERSON,en,1
#2019in5words,CARDINAL,en,1
AIIMS,ORG,en,22
Kathua,GPE,en,25
Handwara,GPE,en,50
#KashmirSolidarityWithIndia,MONEY,en,78
DRDO,ORG,en,11
500,CARDINAL,en,108
PLA Galwan,ORG,en,20
Olympics,EVENT,en,201
"https://t.co/PFLsrI3ImG
",PERSON,en,1
"https://t.co/UNYv6rLick
Human",ORG,en,1
Shall,PERSON,en,57
Winter,DATE,en,86
millions,CARDINAL,en,131
Truth,ORG,en,71
"https://t.co/TEBDVcTAQu
Every Country",ORG,en,1
China Govt,ORG,en,40
2027,DATE,en,27
Multan,GPE,en,28
February 14,DATE,en,29
University of Kashmir,ORG,en,18
the ‘District Green Champion Award,ORG,en,15
2021-22,DATE,en,43
Fruit,ORG,en,28
J &,ORG,en,39
recent years,DATE,en,56
#TerrorMindsetPakArmy,MONEY,en,53
#Baloch &,MONEY,en,12
Pashtun,PRODUCT,en,46
USA,GPE,en,167
24%,PERCENT,en,4
1.5%,PERCENT,en,5
#Hindus,MONEY,en,5
Sikhs,NORP,en,116
Md Ali Jinnah,PERSON,en,3
Nepalese,NORP,en,53
BBC,ORG,en,89
Nepal,GPE,en,400
agressive,NORP,en,23
31 per cent,MONEY,en,27
the Pakistan Institute of Development Economics,ORG,en,28
Five,CARDINAL,en,128
Pakistanis,NORP,en,490
https://t.co/91STN48n0d,CARDINAL,en,1
Athletes,GPE,en,56
Occupation of Balochistan,WORK_OF_ART,en,34
#Balochistan #BalochistanIsNotPakistan,MONEY,en,39
"https://t.co/0WILy0cCun
",PERSON,en,1
Boycott Winter Olympics,ORG,en,19
"https://t.co/1GirELRRsm
",PERSON,en,1
Original,ORG,en,20
Copy Paste,PERSON,en,20
United Nations,ORG,en,75
Antonio Guterres,PERSON,en,26
Saturday,DATE,en,336
07 July 2021,DATE,en,2
Mookerjee,PERSON,en,3
Hon'ble,NORP,en,15
"5th August, 2019",DATE,en,1
KashmirSolidarityWithIndia,MONEY,en,12
Ek Vidhan,GPE,en,1
Ek Pradhan,GPE,en,1
Mukherjee,PERSON,en,4
Doordarshan,GPE,en,9
All India Radio,ORG,en,8
Hasain,GPE,en,1
Javed,PERSON,en,3
the Chinese Communist Party,ORG,en,58
Xi,PERSON,en,64
https://t.co/kiRhLNGk93,CARDINAL,en,1
Pakistan University's,ORG,en,26
Naya Pakistan,FAC,en,54
https://t.co/HRlyVIJ3dj,ORG,en,1
25 years ago,DATE,en,26
winter’s day,DATE,en,26
Ghulja,PERSON,en,26
Yining,GPE,en,26
The Chinese Communist Party,ORG,en,23
Israeli,NORP,en,100
the Winter Olympics,EVENT,en,36
Jai Hind,PERSON,en,351
IamPulwama,ORG,en,266
#KashmirAgainstTerror,MONEY,en,263
PulwamaMartyrs https://t.co/328P0prtER,LAW,en,1
Boycott,PERSON,en,31
Revolution,EVENT,en,26
Pak Govt,PERSON,en,82
Nepal,PERSON,en,88
Cold War,EVENT,en,28
Quad,PERSON,en,35
"https://t.co/rA058jyX5c
Even",PERSON,en,1
France,GPE,en,820
#BlackListPakistan https://t.co/OlCUk5447H,MONEY,en,1
JeM,ORG,en,140
AzharMehmood,ORG,en,9
ZakiurRehman Lakhvi,ORG,en,10
#BlackListPakistan,PERCENT,en,26
JuD,GPE,en,25
IMF,ORG,en,23
Uri,PERSON,en,213
Pathankot,GPE,en,13
Osama Bin Laden,PERSON,en,24
AzharMasood,ORG,en,5
Hafiz Saeed,PERSON,en,160
Ajmer Sharif,PERSON,en,9
11 October 2007,DATE,en,7
Indian Govt,PERSON,en,27
Pakistan Sponsored Taliban,ORG,en,44
Creation,PRODUCT,en,24
"https://t.co/hNr3OAwnKj
Only",PERSON,en,1
54,CARDINAL,en,37
billions,CARDINAL,en,31
india,GPE,en,180
Myanmar,GPE,en,504
"https://t.co/oHRD5gAU4D
",PERSON,en,1
CPEC,ORG,en,630
Saindak,NORP,en,52
Pakistan Govt,ORG,en,210
last month's,DATE,en,21
Tuesday,DATE,en,621
Hong Kong,GPE,en,283
Hong Kong Watch,GPE,en,20
Maulana Masood Azhar,PERSON,en,5
Adul Rauf,PERSON,en,5
camp &amp,ORG,en,5
Markaz,ORG,en,8
BalakotAirStrike,ORG,en,57
"Creation ""Taliban",PERSON,en,20
the Pakistani Army,ORG,en,43
Dand,GPE,en,17
Patan,GPE,en,15
Paktia province,GPE,en,15
"https://t.co/iyaKDMgsYq
Sanctioning",PERSON,en,1
the Organised Crime and Corruption Reporting Project,ORG,en,24
"https://t.co/xskK8HZLpz
The Health Minister of",ORG,en,1
"https://t.co/fXD80tEFPg
",FAC,en,1
State,ORG,en,345
Mike Pompeo,PERSON,en,120
next week,DATE,en,57
Tsai Ing-wen,PERSON,en,45
https://t.co/aI05X6t5yu,CARDINAL,en,1
https://t.co/jo7lBz9zMw,PERSON,en,1
https://t.co/uGazg62H4C,PERSON,en,1
https://t.co/h6uqdSVliG,ORG,en,1
the United States,GPE,en,228
the Asia-Pacific region,LOC,en,19
"https://t.co/r6CFhPhNke
Beijing",PERSON,en,1
"https://t.co/vBjKx7KOEi
Authorities",PERSON,en,1
Istanbul,GPE,en,42
Hundreds,CARDINAL,en,211
the Islamabad National Press Club,ORG,en,12
Rupee,ORG,en,7
12.65 per cent,MONEY,en,14
"July 1, 2021",DATE,en,14
European Union,ORG,en,18
the Indo-Pacific region,ORG,en,13
Paris,GPE,en,126
last week,DATE,en,92
Hainan island,GPE,en,31
a day,DATE,en,202
the U.S. 7th Fleet,ORG,en,30
@adgpi @easterncomd @mygovassam @CMOfficeAssam,FAC,en,3
Pakistan Embassy,ORG,en,25
Awami National Party,ORG,en,16
the Pakistan Opposition,ORG,en,15
Imran Khan,ORG,en,34
the Prevention of Electronic Crimes (Amendment) Act,ORG,en,15
2022,DATE,en,132
European,NORP,en,205
Uyghur Muslims,NORP,en,229
BalakotAirstrike,ORG,en,37
CRPF,ORG,en,209
Pulwama,GPE,en,387
46 &,MONEY,en,3
Role of Pak,PERSON,en,3
Days,DATE,en,18
Joe Biden,PERSON,en,201
Masood Khan,PERSON,en,28
Scott Perry,PERSON,en,30
Islamic State,ORG,en,26
https://t.co/B6wNHZV2WT,GPE,en,1
OIC,ORG,en,57
https://t.co/sDPcLwk2pB,PERSON,en,2
Ladakh,PERSON,en,209
Belgium,GPE,en,35
Embassy,GPE,en,22
GOI,ORG,en,34
Asian,NORP,en,62
Amazon,ORG,en,32
https://t.co/b42WP2RidV,ORG,en,1
Uyghur Christians,NORP,en,16
U.S,GPE,en,18
"https://t.co/nLd5Ep11qb
Eight",PERSON,en,1
Shia Muslims,NORP,en,17
Peshawar,GPE,en,44
Shiite,NORP,en,22
63,CARDINAL,en,38
more than 200,CARDINAL,en,21
https://t.co/C5IyqUVykd,ORG,en,1
Misha Arshad,PERSON,en,28
Wednesday (March 2,DATE,en,31
30 days,DATE,en,32
this year,DATE,en,202
State Bank of Pakistan,ORG,en,13
SBP,ORG,en,17
the Finance Ministry’s,ORG,en,15
Airspace,GPE,en,8
two week,DATE,en,8
unfolding day,DATE,en,23
https://t.co/PrThSo0BYX,GPE,en,1
RT @head3hunter,ORG,en,25
"https://t.co/idd2EoF9Bx
",PERSON,en,1
U.S.-China,NORP,en,9
1950,DATE,en,33
"https://t.co/tX21K5XOBo
",PERSON,en,1
Chinese Govt,ORG,en,78
Culture,NORP,en,23
Irony,ORG,en,41
Uyghur Culture in Genocide,ORG,en,23
Tibetan,NORP,en,128
Nepal Border Police,ORG,en,23
nepalese,NORP,en,23
"https://t.co/hrBcmvnLCs
The",PERSON,en,1
March 8,DATE,en,35
https://t.co/EuPuEikYa9,ORG,en,1
4.3 trillion,CARDINAL,en,12
8 per cent,MONEY,en,14
https://t.co/NDtfM43wis,NORP,en,1
"https://t.co/PAVuUl8IGg
",PERSON,en,1
https://t.co/AcTPZqLqdF,LOC,en,1
Earth,LOC,en,252
Pir Panchal,PERSON,en,2
NH,ORG,en,7
National Highways and Infrastructure Development Corporation Limited,ORG,en,1
Mughal Road,WORK_OF_ART,en,9
890,CARDINAL,en,1
"https://t.co/0XBcYjjrAX
Inflation",PERSON,en,1
"https://t.co/s697mIAFO2
Chinese",PERSON,en,1
"https://t.co/4d5vUuETHq
Human",ORG,en,1
Pulvama,PERSON,en,10
PulwamaMartyrs,ORG,en,11
14,MONEY,en,12
Pulvama,NORP,en,84
#PulwamaMartyrs https://t.co/xkWLSdb0Q6,MONEY,en,1
Bravehearts,ORG,en,16
https://t.co/4yLNjIA9e6,PERSON,en,1
"https://t.co/NaY2CQqaUM
People",PRODUCT,en,1
Islamist,NORP,en,256
Taliban Khan,ORG,en,8
Oxbridge,ORG,en,4
Mindset,GPE,en,7
Ajmal Amir Kasab,PERSON,en,4
Terror &,ORG,en,4
Fawad,PERSON,en,11
40,CARDINAL,en,198
"#DelhiBombblasts  

",MONEY,en,1
Osama,PERSON,en,13
Grey List of FATF,WORK_OF_ART,en,11
Despite FATF Threat,ORG,en,11
Groups Thriving,PERSON,en,11
PTI Government,ORG,en,11
Lahore,PERSON,en,41
Arms n Drugs,PERSON,en,8
https://t.co/tj1upWXRc2,GPE,en,1
Even Balochi Students,FAC,en,22
https://t.co/SIDvN5pBeO,GPE,en,1
"https://t.co/zElWs2vYqg
The",ORG,en,1
Saindak,GPE,en,17
Corona,GPE,en,135
Pakistani Forces,ORG,en,22
four,CARDINAL,en,826
"https://t.co/9FZOXmHWsS
",PERSON,en,1
https://t.co/vbQx6PSGQv,PERSON,en,1
https://t.co/eFiO2FilAE,PERSON,en,1
"https://t.co/V3v8lJlg8f
Sri Lanka",PERSON,en,1
"https://t.co/htrOUfEeuL
military",PERSON,en,1
"https://t.co/uGqcK4l6ht
",PERSON,en,1
Women,GPE,en,30
Qandeel Balochi,LOC,en,22
4100,CARDINAL,en,22
Kargil Courier,PERSON,en,18
44,CARDINAL,en,41
Aamir Ali,PERSON,en,18
Courier Service,ORG,en,18
ex-American,NORP,en,14
$20 billion,MONEY,en,15
Nice,GPE,en,48
Overseas Chinese Affairs Office,ORG,en,17
Canada,GPE,en,692
Federal Court,ORG,en,19
khans,NORP,en,15
Feb 27,DATE,en,17
Slammed the Imran Khan,ORG,en,20
Pak Army Officer,ORG,en,11
Pandora Papers,PERSON,en,10
Mirage,ORG,en,20
the Line of Control on Feb,ORG,en,8
"26, 2019",DATE,en,11
BalakotAirStrike,MONEY,en,44
IAF,ORG,en,209
Balakot,GPE,en,46
February 26,DATE,en,22
Human Rights Congress,ORG,en,6
Bangladeshis,GPE,en,20
Pakista,ORG,en,38
"https://t.co/0z2a0QyaTx
The",PERSON,en,1
Imran Khan's,PERSON,en,193
PTI,ORG,en,129
"https://t.co/6tZQbQepKQ
Two",PERSON,en,1
"https://t.co/AMbnutHFeD
Amazon",PERSON,en,1
Lahore,GPE,en,76
the fifth day,DATE,en,26
Land under Navy Army,ORG,en,20
Chinese Company,ORG,en,20
Begging Money,ORG,en,20
Savers,PERSON,en,20
Eight,CARDINAL,en,42
tens of thousands,CARDINAL,en,31
each day,DATE,en,25
"https://t.co/5zzHRTlw1v
",PERSON,en,1
"https://t.co/blmKHs5t3E
",PERSON,en,1
third,ORDINAL,en,229
Buddhist,NORP,en,53
Padmasambhava,PERSON,en,18
Guru Rinpoche,ORG,en,18
RFA,ORG,en,35
"https://t.co/qFzDVrQAqK
Beijing",PERSON,en,1
"https://t.co/be19hFF3Sq
Kashmiris",ORG,en,1
Media,GPE,en,14
"https://t.co/sw2pxD7tGC
Pak",PERSON,en,1
$3 billion,MONEY,en,8
six,CARDINAL,en,135
Telangana,GPE,en,44
Dhadar Bolan,PERSON,en,17
Ghulam Farooq Jattoi,PERSON,en,17
3.3 million tons,QUANTITY,en,17
the end of April,DATE,en,17
30 million tons,QUANTITY,en,17
https://t.co/o6CgPYJLc7     China,ORG,en,1
https://t.co/Sj6QAdi93S,GPE,en,1
Xinjang,GPE,en,23
International Women's Day,ORG,en,25
Coward,PERSON,en,29
"https://t.co/CH6gmCLCmv
Asma Shafique",ORG,en,1
RT @TheAhmadZia:,ORG,en,1
PAK,ORG,en,106
PTM @ManzoorPashteen,LAW,en,1
this morning,TIME,en,71
Wes,PERSON,en,1
https://t.co/RdNuKd8iVG,NORP,en,1
https://t.co/XSXfq07EEQ,ORG,en,1
https://t.co/Q3BJzlfm0e,ORG,en,1
Hahaha,PERSON,en,110
https://t.co/wcGsRYKnJs,ORG,en,1
year,DATE,en,71
’s International Women’s Day,EVENT,en,29
https://t.co/3kiBvbidLo,GPE,en,1
only 24hours,CARDINAL,en,2
https://t.co/OH5XjdqlRo,GPE,en,1
"https://t.co/vcKBfKmeaJ
",PRODUCT,en,1
Manas,GPE,en,2
Greed,PERSON,en,22
Baloch Voice Association,ORG,en,17
Geneva,GPE,en,94
Switzerland,GPE,en,59
Syed Salman Haider Rizvi,PERSON,en,18
Pasban,NORP,en,19
the Masjid Khair-ul-Amal,ORG,en,19
Ancholi,GPE,en,20
Corrupted,ORG,en,16
Beggar PM,PERSON,en,16
Southeast Asian,NORP,en,23
U.S.-China https://t.co/NWFbm2DUA0,ORG,en,1
More than three years,DATE,en,13
https://t.co/xY7rVisnKt,PERSON,en,1
https://t.co/MArCrFJPQM,ORG,en,1
https://t.co/utHvAFNSfk,GPE,en,1
"https://t.co/w0LbGk6JsW
Human Rights Congress",ORG,en,1
https://t.co/x38EjQKeKc,ORG,en,1
the Financial Action Task Force,ORG,en,23
Malaysia,GPE,en,117
two years,DATE,en,55
the Communist Party,ORG,en,22
https://t.co/5dnsvlV3Is,CARDINAL,en,1
muree,MONEY,en,44
last evening,TIME,en,62
all night,TIME,en,45
chinese,NORP,en,35
jand,GPE,en,1
"https://t.co/534COAUX1r
",PERSON,en,1
Koshurs,ORG,en,4
https://t.co/37M0Q7wStg,GPE,en,1
"https://t.co/r9Poq7f0HO
",PERSON,en,1
Financial Action Task Force,ORG,en,27
https://t.co/8N31gWFtrK,NORP,en,1
August,DATE,en,35
KashmiriLivesMatter,PERSON,en,43
RT @RadioPakistan,ORG,en,5
Baramulla,GPE,en,77
KashmirWan,PERSON,en,1
Mohammed Bashir Coordinator,PERSON,en,1
United Kingdom,GPE,en,6
5,DATE,en,16
#Kashmir #KashmiriLivesMatter #,MONEY,en,1
MissingPerson,PERSON,en,2
24-year-old,DATE,en,23
Muzaffar Ali Dar,PERSON,en,2
Kreeri,GPE,en,14
"900,000",CARDINAL,en,1
Kashmiristhrough,GPE,en,1
"More than 7,000",CARDINAL,en,1
Unpardonable Unacceptable,WORK_OF_ART,en,1
#WomensEqualityDay #WomensEquality,MONEY,en,1
#WomenEqualityDay,CARDINAL,en,1
#KashmirWantsFreedom #,MONEY,en,17
Tunisia,GPE,en,52
Algeria,GPE,en,52
Nice Church Attack,ORG,en,48
RT @RailMinIndia,ORG,en,5
Churchgate,ORG,en,1
Western Railway,ORG,en,1
150 years,DATE,en,1
10th,ORDINAL,en,94
RT @DelhiPolice,ORG,en,4
Good Samaritan @SonuSood,ORG,en,1
the Festive Season,EVENT,en,1
French,NORP,en,393
Emmanuel Macron - France,PERSON,en,87
Islam,NORP,en,263
Pakis,PERSON,en,75
Textiles,ORG,en,80
#France #,MONEY,en,78
BanImports,ORG,en,78
RT @NewsComWorld: Islamic Supremacism In a Crumbling Global Order,ORG,en,48
Armenia,GPE,en,55
ArmenianGenocide,GPE,en,49
#Ka,PERCENT,en,68
Abdul Rasheed Banawaz Operate Fake,PERSON,en,52
1500,CARDINAL,en,66
SouthAfrica,GPE,en,54
RT @NewsComWorld: Fauji Foundation,ORG,en,51
The East India Company,ORG,en,51
#FaujiFoundation #,MONEY,en,51
"Sindhudesh
https://t.co/R45eq0mAOh",ORG,en,51
Twitter,PERSON,en,199
Unite2FightCorona,MONEY,en,41
@PIBHomeAffairs,ORG,en,2
@CPDelhi,LOC,en,1
RT @globaltimesnews: Congratulations,ORG,en,31
the McMohan Line,FAC,en,56
RT @NewsComWorld: Armenian Women Join War Against Islamist Radical Terrorists Fighting,ORG,en,50
Azerbaijan,GPE,en,64
Turkey,GPE,en,719
UN Watch,ORG,en,50
UN Human Rights Council,ORG,en,53
RemovePa,PERSON,en,50
Grooming Gangs,PERSON,en,48
British,NORP,en,263
Pakistani Muslim,NORP,en,47
RT @tilakdevasher1: ',ORG,en,211
temple &amp,ORG,en,136
Karak &,ORG,en,135
ho,PERSON,en,142
RT @Nation_01St,ORG,en,79
#Turkey #,MONEY,en,83
Financi,PERSON,en,82
Begger,PERSON,en,83
the century,DATE,en,84
#IKTheBiggestBegger,MONEY,en,83
RT @tilakdevasher1,ORG,en,760
11,CARDINAL,en,583
Macch,PERSON,en,84
10 year old,DATE,en,93
@ammaralijan,GPE,en,88
RT @tilakdevasher1:,ORG,en,137
03 Jan,DATE,en,79
@kakar_harsha,GPE,en,225
Balakote,ORG,en,92
RT @sushtany,MISC,es,132
An ode to #PakistanArmy,MISC,es,132
https://t.co/sVfBpAgwNM,ORG,es,132
RT @Wolveri13: Little,ORG,en,21
K.P. Oli,PERSON,en,21
nearly 70%,PERCENT,en,22
305,CARDINAL,en,24
the Quad – India,ORG,en,21
Japan,GPE,en,580
#Shaheen_lll Ballistic Missile,QUANTITY,en,128
Frontier Corps,ORG,en,140
rocco pov,PERSON,en,2
Baluchistan,GPE,en,219
GayaPakistan,ORG,en,115
Dech,PERSON,en,119
ChineseSan,PERSON,en,127
BRAS,ORG,en,130
Balochistan,NORP,en,216
RT @SherM_BRP,ORG,en,4055
Dera Ghazi Khan,FAC,en,114
RT @UNWatch,ORG,fi,110
10,CARDINAL,fi,111
🇻🇪 Venezuela,ORG,fi,110
🇲,LAW,fi,110
Cameroon,ORG,fi,110
🇵,PRODUCT,fi,110
Pakistan,GPE,fi,111
Somalia,PERSON,fi,110
🇪🇷 Eritrea,ORG,fi,110
🇷🇺 Russia,ORG,fi,110
China,GPE,fi,111
Libya,GPE,fi,110
RT @kashmir_watch:,ORG,en,354
Khalistani,PERSON,en,253
@AmritSinghMD,PERSON,en,124
RT @NewsComWorld: Islamist Radical “,ORG,en,133
Terroristan,GPE,en,255
Bleeding Kashmir,ORG,en,133
#KPHolocaustDay,MONEY,en,133
Kashm,GPE,en,185
RT @clary_co,ORG,en,108
Robert Gates,PERSON,en,108
Defense,ORG,en,117
2014,DATE,en,188
Dawood,GPE,en,2
$62 billion,MONEY,en,5
some $109.8 billion,MONEY,en,2
Belt and Road’s,ORG,en,2
coming years,DATE,en,4
$33 billion,MONEY,en,3
237 percent,PERCENT,en,3
Indian Vaccine For,PERSON,en,69
Vaccine Against Chinese Virus,ORG,en,69
Love &amp,ORG,en,71
Trust,ORG,en,74
https://t.co/lhON0zFtyh,NORP,en,73
RT @BhaavnaArora:,ORG,en,129
SC,ORG,en,189
Philippine,NORP,en,124
China Communications',ORG,en,116
$10 billion,MONEY,en,118
Sangley Airport,PERSON,en,116
Avoided Debt Trap Dipl,PERSON,en,116
Baloch Solidarity Committee,ORG,en,115
Farooq Haider,PERSON,en,115
GilgitBaltistan,PERSON,en,428
Karachi Electric,ORG,en,116
KE,ORG,en,117
Karachi Port Trust,ORG,en,116
KPT,ORG,en,116
Pakistan Steel Mills,ORG,en,116
Port Qasim,PERSON,en,116
Karachi Stock Exchange(KSE,ORG,en,116
RT @tilakdevasher1: Acc to Pak Energy,ORG,en,78
South Korea,GPE,en,73
Vehicle Falls,PERSON,en,139
Nullah,GPE,en,140
Kupwara,PERSON,en,620
05,CARDINAL,en,188
TBP Cartoon,ORG,en,139
87,CARDINAL,en,253
Sui Gas,ORG,en,139
800mmscf,CARDINAL,en,139
GilgitBaltistan,ORG,en,139
MSP,ORG,en,152
Farm Produce,PERSON,en,139
Middlemen/Brokers,ORG,en,139
Info C,ORG,en,67
Absolute Surveillance,ORG,en,66
Ürümqi,PERSON,en,66
https://t.co/EAzdsNhhaM,ORG,en,67
9th,ORDINAL,en,104
Shaheed Zamur Bugti &,ORG,en,67
Jana,PERSON,en,67
RT @MadihaAfzal,ORG,en,74
RT @NewsComWorld: EXPOSED,ORG,en,192
#DrugTrafficking #,MONEY,en,87
BankruptPakista,PERSON,en,87
Kabul,GPE,en,337
ShahtootDam,PERSON,en,75
IndiaAfghan,GPE,en,75
RT @IhteshamAfghan:,ORG,en,350
PTM,ORG,en,307
demands &amp,ORG,en,125
DelhiPolice,PRODUCT,en,1
SurgicalStri,PRODUCT,en,128
@ProfMIsmail,ORG,en,119
@Gulalai_Ismail,ORG,en,125
Disha Ravi,PERSON,en,7
CyPAD Delhi,PERSON,en,1
the Toolkit Google Doc &,ORG,en,1
Arms,PERSON,en,19
3/3,CARDINAL,en,52
14FebPulwamaBravehearts,MONEY,en,222
Indian Security,ORG,en,9
Nagrota,ORG,en,56
2/3,CARDINAL,en,40
1/3,CARDINAL,en,48
#RakshaMantri #,MONEY,en,137
Hong Kongers,GPE,en,91
https://t.co,ORG,en,149
Jahanzeb Qambrani,LOC,en,94
WhatsHappeningInMyanmar,MONEY,en,135
Angered China Threatens,ORG,en,74
Strike Back,PERSON,en,74
GILGIT,PERSON,en,74
BALTISTAN,ORG,en,74
RT @B_Sacrifice4: #,ORG,en,16
GBisNotPakistan,MONEY,en,32
n’t Handel,PERSON,en,16
Gilgit Baltistan,FAC,en,136
RT @NewsComWorld,ORG,en,135
Wrest Control,ORG,en,92
Gilgit-Baltistan,ORG,en,269
Assembly Elections,ORG,en,80
PoJK &amp,ORG,en,2
National Commission for Human Rights,ORG,en,2
Gilgit-Baltistan,FAC,en,29
RT @NewsComWorld: Countering the Chinese Communist Party’s,ORG,en,93
"Covert, Coercive, Corrupting and Malign Influence in Free Societies",ORG,en,93
UNHRC,GPE,en,140
#HumanRights #,MONEY,en,114
HypocriteChina @UNWatch,PRODUCT,en,97
RT @RaviPatil65,ORG,en,101
#Top ULFA(I,MONEY,en,101
Drishti Rajkhowa,PERSON,en,102
#Indian Army,MONEY,en,154
Megh,GPE,en,101
RT @SonuSood,ORG,en,9
@penguinindia,ORG,en,1
"nayapakistan 
This",PERSON,en,1
Armenia Fought Azerbaijan,PERSON,en,91
1000s,DATE,en,204
#FLASH🇵🇰 #CivilUnrest,MONEY,en,1
️A Second Chance,PERSON,en,58
RT @NewsComWorld: Sindhudesh Freedom Movement Gains Momentum,ORG,en,57
#FreeSindhudesh #,MONEY,en,57
"RT @aima_kh: Women at D,",ORG,en,130
Chowk,GPE,en,262
#Pakistani Army,ORG,en,141
RT @chakar93607860,ORG,en,132
the Human Rights Activists,ORG,en,132
TooTak,MONEY,en,132
Khuzdar,PERSON,en,260
#BalochMissingPersons,MONEY,en,229
RT @marriyamalik1,ORG,en,228
Dchowk Islamabad,FAC,en,102
Maria,PERSON,en,99
https://t.co/SLjWrPC85b,PERSON,en,120
Zafar Sahito,PERSON,en,141
#PakistanOccupiedSindhudesh #FreeSi,MONEY,en,134
RT @NewsComWorld: Six Strategies For,ORG,en,54
QUAD,GPE,en,77
3.0,CARDINAL,en,56
#QUAD,MONEY,en,75
"ChineseAggression
https://t.co",PERSON,en,54
DGISPR,ORG,en,5
Quetta,ORG,en,149
RT @MahzebShafiq,PERSON,en,86
karachi,GPE,en,86
the Baloch National Movement,ORG,en,97
Netherlands,GPE,en,111
Amsterdam,GPE,en,103
WhatsApp,ORG,en,160
Go Ahe,EVENT,en,97
June,DATE,en,156
October,DATE,en,34
https://t.co/1C4mt2WmqM,ORG,en,5
@GulBukhari,PERSON,en,121
motorcycle,CARDINAL,en,98
Lyari,GPE,en,98
8th March,DATE,en,145
At least 12,CARDINAL,en,122
Japanese,NORP,en,151
Uighurs,ORG,en,176
RT @OpIndia_com:,ORG,en,129
The 3 Months,DATE,en,108
decade,DATE,en,127
#Uyghur Week,MONEY,en,115
Uyghur #HumanRights,ORG,en,115
OBL,ORG,en,119
Abbottabad,GPE,en,139
years ii,DATE,en,119
#FATF #,MONEY,en,115
RT @YetteSu,ORG,en,75
RT @12_Meghana,ORG,en,1
Sinopharm,PERSON,en,60
RT @SecKermani,PERSON,en,113
Tanveer Ahmed,PERSON,en,115
2 years,DATE,en,137
Dadyal,ORG,en,116
1000,CARDINAL,en,211
#church,MONEY,en,130
Hand,GPE,en,128
1948,DATE,en,155
EastPakistan,PRODUCT,en,123
the eve,DATE,en,156
Bengali,NORP,en,184
"Farah,12-year-old",DATE,en,98
Christian,NORP,en,463
last Summer,DATE,en,98
Islam &,ORG,en,116
madrassas,GPE,en,140
KPK,PERSON,en,262
dea,ORG,en,121
Few days,DATE,en,149
RT @HumanityAux,ORG,en,108
March 21,DATE,en,110
3pm EST,TIME,en,108
#Ahmadiyya Mosque,MONEY,en,126
